6.437768240343348225e+03 1.097345170033265926e+00
6.435795280416794412e+03 1.088646909834342313e+00
6.433823529411763957e+03 1.079819930576779718e+00
6.431852986217458238e+03 1.070864457795718039e+00
6.429883649724432871e+03 1.061780748337438185e+00
6.427915518824610444e+03 1.052569027013652958e+00
6.425948592411260506e+03 1.043229538699651515e+00
6.423982869379014119e+03 1.033762522186383537e+00
6.422018348623852944e+03 1.024168216285836985e+00
6.420055029043106515e+03 1.014446870676022350e+00
6.418092909535451327e+03 1.004598707517537770e+00
6.416131989000916292e+03 9.946240061125859455e-01
6.414172266340867282e+03 9.845229031937885456e-01
6.412213740458014399e+03 9.743233483119331240e-01
6.410256410256411073e+03 9.639427067218200307e-01
6.408300274641440410e+03 9.534640500510210837e-01
6.406345332519828844e+03 9.428600055744986719e-01
6.404391582799634307e+03 9.321308072530404276e-01
6.402439024390244413e+03 9.212766891437100814e-01
6.400487656202376456e+03 9.102979507299552298e-01
6.398537477148080143e+03 8.991946158517033494e-01
6.396588486140725763e+03 8.879671487176853395e-01
6.394640682095006014e+03 8.766156984371918925e-01
6.392694063926939634e+03 8.651404885325277849e-01
6.390748630553864132e+03 8.535417685930353215e-01
6.388804380894432143e+03 8.418197408095504652e-01
6.386861313868612342e+03 8.299746679198666266e-01
6.384919428397689444e+03 8.180067637209568199e-01
6.382978723404255106e+03 8.059162646625193105e-01
6.381039197812215207e+03 7.937034132038822687e-01
6.379100850546780748e+03 7.813684096596440476e-01
6.377163680534466039e+03 7.689115152895381611e-01
6.375227686703096879e+03 7.563329363414764694e-01
6.373292867981791460e+03 7.436329083611734614e-01
6.371359223300969461e+03 7.308366627000730809e-01
6.369426751592356595e+03 7.178694176493696233e-01
6.367495451788963692e+03 7.048064094798762724e-01
6.365565322825098519e+03 6.916228622986841934e-01
6.363636363636363058e+03 6.783190013687473430e-01
6.361708573159648950e+03 6.648950556796570099e-01
6.359781950333131135e+03 6.513512442074320674e-01
6.357856494096275128e+03 6.376877999401809882e-01
6.355932203389830647e+03 6.239049407627755839e-01
6.354009077155824343e+03 6.100028780304621590e-01
6.352087114337567982e+03 5.959818875224027757e-01
6.350166313879649351e+03 5.818421385919891886e-01
6.348246674727932259e+03 5.675838520160547684e-01
6.346328195829555625e+03 5.532073100569050439e-01
6.344410876132930753e+03 5.387126752592109602e-01
6.342494714587737690e+03 5.241001898989927632e-01
6.340579710144927049e+03 5.093700766006149516e-01
6.338665861756716367e+03 4.945225617216776892e-01
6.336753168376584654e+03 4.795578448538604377e-01
6.334841628959276022e+03 4.644761719714936010e-01
6.332931242460796057e+03 4.492777417218345448e-01
6.331022007838408172e+03 4.339627880835089102e-01
6.329113924050632704e+03 4.185315245208287571e-01
6.327206990057246003e+03 4.029841755862366148e-01
6.325301204819276791e+03 3.873209448871762217e-01
6.323396567299006165e+03 3.733073824032418497e-01
6.321493076459963959e+03 3.661823737155597835e-01
6.319590731266927833e+03 3.594774722712250625e-01
6.317689530685920545e+03 3.530562881467101399e-01
6.315789473684210861e+03 3.468598566713361753e-01
6.313890559230306280e+03 3.408527983571863484e-01
6.311992786293957579e+03 3.350107914115103003e-01
6.310096153846154266e+03 3.293158373578224940e-01
6.308200660859116397e+03 3.237539270986750095e-01
6.306306306306306396e+03 3.183137668706008672e-01
6.304413089162413598e+03 3.129860159249012730e-01
6.302521008403361520e+03 3.077627846387407384e-01
6.300630063006300588e+03 3.026373005954782758e-01
6.298740251949609956e+03 2.976036728996964142e-01
6.296851574212893865e+03 2.926567207905571011e-01
6.294964028776978921e+03 2.877918445622353882e-01
6.293077614623914087e+03 2.830049213469862934e-01
6.291192330736967051e+03 2.782922535662226693e-01
6.289308176100628771e+03 2.736504638173878345e-01
6.287425149700598922e+03 2.690764863920193095e-01
6.285543250523794995e+03 2.645675091091883591e-01
6.283662477558347746e+03 2.601209469889935177e-01
6.281782829793598466e+03 2.557344071778460126e-01
6.279904306220095350e+03 2.514056760798952794e-01
6.278026905829595307e+03 2.471326939268347067e-01
6.276150627615062149e+03 2.429135382254247744e-01
6.274275470570660218e+03 2.387466454461216470e-01
6.272401433691757120e+03 2.346296327216199074e-01
6.270528515974917354e+03 2.305616154200260948e-01
6.268656716417909593e+03 2.265445586396308830e-01
6.266786034019695762e+03 2.225659900019330006e-01
6.264916467780429230e+03 2.186356459874328195e-01
6.263048016701461165e+03 2.147485800392279764e-01
6.261180679785330540e+03 2.109035987834326220e-01
6.259314456035766852e+03 2.070995688530551382e-01
6.257449344457687403e+03 2.033354114751551867e-01
6.255585344057193652e+03 1.996101002938324709e-01
6.253722453841571223e+03 1.959226555459876173e-01
6.251860672819290812e+03 1.922721448970282909e-01
6.250000000000000909e+03 1.886576715570117135e-01
6.248140434394525073e+03 1.850783829547192894e-01
6.246281975014871932e+03 1.815334427621211610e-01
6.244424620874218817e+03 1.780221181667332453e-01
6.242568370986919945e+03 1.745436035549710885e-01
6.240713224368499141e+03 1.710971937583088409e-01
6.238859180035649842e+03 1.671168246725663054e-01
6.237006237006236915e+03 1.642979334881331244e-01
6.235154394299286650e+03 1.609437697436074399e-01
6.233303650934994948e+03 1.576190843322577417e-01
6.231454005934716406e+03 1.543232769868208287e-01
6.229605458320972502e+03 1.510557714359919146e-01
6.227758007117437955e+03 1.478160112278868732e-01
6.225911651348947089e+03 1.446034576108266023e-01
6.224066390041493833e+03 1.414175923082160169e-01
6.222222222222222626e+03 1.382579113536279158e-01
6.220379146919430241e+03 1.351239291623170802e-01
6.218537163162569414e+03 1.320151741041876992e-01
6.216696269982238846e+03 1.289311906740395475e-01
6.214856466410180474e+03 1.258715368242675769e-01
6.213017751479289473e+03 1.228357827223396093e-01
6.211180124223601524e+03 1.198235159319915588e-01
6.209343583678295545e+03 1.168343299970590332e-01
6.207508128879692777e+03 1.138678346296148197e-01
6.205673758865247692e+03 1.109236487057997933e-01
6.203840472673558907e+03 1.080014034024830011e-01
6.202008269344359178e+03 1.051007321827258090e-01
6.200177147918512674e+03 1.022213070370213001e-01
6.198347107438015883e+03 1.065690944389760114e-01
6.196518146946001252e+03 1.268847294360120892e-01
6.194690265486725366e+03 1.473221536271306642e-01
6.192863462105572580e+03 1.678808577103224342e-01
6.191037735849056844e+03 1.885603504723947221e-01
6.189213085764809875e+03 2.093601379820423103e-01
6.187389510901590256e+03 2.302797533102657890e-01
6.185567010309277975e+03 2.513186980719828711e-01
6.183745583038869881e+03 2.724765718811588133e-01
6.181925228142478772e+03 2.937527719418459027e-01
6.180105944673337035e+03 3.151469951437954609e-01
6.178287731685790277e+03 3.366587299318226645e-01
6.176470588235293690e+03 3.582875419194711530e-01
6.174654513378417505e+03 3.800330117018321241e-01
6.172839506172838810e+03 4.018947028080215866e-01
6.171025565677342456e+03 4.238722140260261506e-01
6.169212690951821060e+03 4.459650953802855033e-01
6.167400881057268634e+03 4.681729853006195707e-01
6.165590135055782412e+03 4.904954076575628874e-01
6.163780452010565568e+03 5.129320233672451934e-01
6.161971830985914494e+03 5.354824117945644613e-01
6.160164271047226975e+03 5.581462232775484811e-01
6.158357771260996742e+03 5.809230020933581207e-01
6.156552330694809825e+03 6.038124202637157323e-01
6.154747948417349107e+03 6.268140900739620491e-01
6.152944623498387955e+03 6.499276354490377550e-01
6.151142355008787490e+03 6.731526920427424177e-01
6.149341142020497500e+03 6.964888947207537040e-01
6.147540983606556438e+03 7.199358928841572691e-01
6.145741878841087782e+03 7.434933267218797326e-01
6.143943826799296403e+03 7.671608287534039672e-01
6.142146826557472195e+03 7.909380641055629990e-01
6.140350877192981898e+03 8.148246956065005042e-01
6.138555977784272727e+03 8.388203765660787736e-01
6.136762127410869653e+03 8.629247658975095492e-01
6.134969325153373575e+03 8.871375207861099677e-01
6.133177570093457689e+03 9.114583326595874224e-01
6.131386861313868394e+03 9.358868561389902530e-01
6.129597197898422564e+03 9.604227650189690602e-01
6.127808578932010278e+03 9.850657413061627565e-01
6.126021003500582083e+03 1.000000000000000000e+00
6.124234470691162642e+03 1.000000000000000000e+00
6.122448979591835268e+03 1.000000000000000000e+00
6.120664529291751933e+03 1.000000000000000000e+00
6.118881118881117800e+03 1.000000000000000000e+00
6.117098747451208510e+03 1.000000000000000000e+00
6.115317414094351079e+03 1.000000000000000000e+00
6.113537117903929357e+03 1.000000000000000000e+00
6.111757857974388571e+03 1.000000000000000000e+00
6.109979633401220781e+03 1.000000000000000000e+00
6.108202443280976695e+03 1.000000000000000000e+00
6.106426286711252942e+03 1.000000000000000000e+00
6.104651162790696617e+03 1.000000000000000000e+00
6.102877070619005281e+03 1.000000000000000000e+00
6.101104009296919685e+03 1.000000000000000000e+00
6.099331977926226500e+03 1.000000000000000000e+00
6.097560975609755587e+03 1.000000000000000000e+00
6.095791001451378179e+03 1.000000000000000000e+00
6.094022054556006879e+03 1.000000000000000000e+00
6.092254134029590205e+03 1.000000000000000000e+00
6.090487238979117137e+03 1.000000000000000000e+00
6.088721368512611662e+03 1.000000000000000000e+00
6.086956521739130039e+03 1.000000000000000000e+00
6.085192697768761718e+03 1.000000000000000000e+00
6.083429895712630241e+03 1.000000000000000000e+00
6.081668114682883242e+03 1.000000000000000000e+00
6.079907353792703361e+03 1.000000000000000000e+00
6.078147612156294599e+03 1.000000000000000000e+00
6.076388888888887777e+03 1.000000000000000000e+00
6.074631183106739627e+03 1.000000000000000000e+00
6.072874493927124604e+03 1.000000000000000000e+00
6.071118820468342165e+03 1.000000000000000000e+00
6.069364161849710399e+03 1.000000000000000000e+00
6.067610517191562394e+03 1.000000000000000000e+00
6.065857885615250780e+03 1.000000000000000000e+00
6.064106266243141363e+03 1.000000000000000000e+00
6.062355658198614037e+03 1.000000000000000000e+00
6.060606060606059145e+03 1.000000000000000000e+00
6.058857472590882026e+03 1.000000000000000000e+00
6.057109893279492098e+03 1.000000000000000000e+00
6.055363321799306505e+03 1.000000000000000000e+00
6.053617757278753743e+03 1.000000000000000000e+00
6.051873198847261847e+03 1.000000000000000000e+00
6.050129645635262023e+03 1.000000000000000000e+00
6.048387096774192287e+03 1.000000000000000000e+00
6.046645551396487463e+03 1.000000000000000000e+00
6.044905008635578270e+03 1.000000000000000000e+00
6.043165467625898600e+03 1.000000000000000000e+00
6.041426927502876424e+03 1.000000000000000000e+00
6.039689387402932880e+03 1.000000000000000000e+00
6.037952846463484093e+03 1.000000000000000000e+00
6.036217303822937538e+03 1.000000000000000000e+00
6.034482758620688401e+03 1.000000000000000000e+00
6.032749209997126854e+03 1.000000000000000000e+00
6.031016657093623508e+03 1.000000000000000000e+00
6.029285099052539408e+03 1.000000000000000000e+00
6.027554535017221497e+03 1.000000000000000000e+00
6.025824964131994420e+03 1.000000000000000000e+00
6.024096385542167809e+03 1.000000000000000000e+00
6.022368798394034457e+03 1.000000000000000000e+00
6.020642201834862135e+03 1.000000000000000000e+00
6.018916595012896323e+03 1.000000000000000000e+00
6.017191977077362935e+03 1.000000000000000000e+00
6.015468347178458316e+03 1.000000000000000000e+00
6.013745704467352880e+03 1.000000000000000000e+00
6.012024048096192018e+03 1.000000000000000000e+00
6.010303377218087007e+03 1.000000000000000000e+00
6.008583690987123191e+03 1.000000000000000000e+00
6.006864988558351797e+03 1.000000000000000000e+00
6.005147269087789027e+03 1.000000000000000000e+00
6.003430531732417876e+03 1.000000000000000000e+00
6.001714775650185402e+03 1.000000000000000000e+00
